city,count,latitude,longitude
La Emperatriz,1,3.034042,-76.407993
Soumpi,1,15.843328,-4.324408
Egume,1,7.4958350000000005,7.204161
Deoghar district,1,24.47632,86.691322
Lingis,1,12.924273,13.258722
Zabarmari,1,11.831097999999999,13.150967000000001
Dhubab,1,12.9426,43.411678
Bubong,1,7.885051,124.16620900000001
Kakerenge,1,0.455301,32.520302
Pancol,1,10.880225,119.420898
Cebu City,1,10.295334,123.87825
Dagoreti,1,-1.299191,36.761008000000004
Kharond,1,23.271015,80.012091
Kesekodi,1,19.894924,80.957336
Nimule district,1,3.591585,32.063859
Chontaul,1,43.306531,46.860690000000005
Zmiyivsky district,1,49.695491,36.36144
Ile-Ido Ife,1,7.587584,4.562443
Jambalo,1,2.7770479999999997,-76.325053
North Lakhimpur,1,27.241151000000002,94.10604000000001
Yaaq Barawe,1,1.959444,43.189167
Soissons,1,49.376636,3.3234199999999996
Palembang,1,-2.990934,104.756556
Sha,1,9.235087,9.716733999999999
Andro,1,24.752444,94.043655
Qila Abdullah,1,30.729166999999997,66.660833
Santa Filomena,1,7.709312,125.222853
Nome,1,46.679696,-97.810146
Yamtage,1,11.106399,13.507003
Bangunharjo,1,-7.8348,110.36646299999998
Maggar,1,10.804803,13.531092999999998
Mettupatti,1,10.048485000000001,78.10940699999999
Iniligan,1,11.001600999999999,122.516703
Trece Martires,1,14.281139999999999,120.849551
Salit,1,32.242589,35.051258000000004
Aztec,1,36.820665999999996,-107.99081799999999
Barcelona,1,41.400635,2.150913
Dhamaso,1,3.153289,41.335327
Klippan,1,56.1349,13.129041
Dervock,1,55.123188,-6.471235
Cobanpinar,1,37.509679999999996,44.585198999999996
Akwanga district,1,8.906661999999999,8.407457
Noyo,1,6.197652,8.230617
Zabadani,1,33.725571,36.104458
Aq Kamar,1,36.064184999999995,65.52248399999999
Pawa,1,12.611713,124.05511399999999
Kher,1,33.295296,68.49591099999999
Chang Wat district,1,13.905660999999998,100.524436
Kichanga,1,-1.3128,28.533332
Oredo district,1,6.228184,5.541081
Khalozai,1,36.117778,68.71194399999999
Kurufi,1,36.249216,41.901909
Vigan,1,11.280686,125.550195
Simiti,1,7.957151,-73.946404
Burhakaba district,1,2.7991080000000004,44.079390999999994
Salang,1,35.332262,69.025499
Thanchi,1,21.785737,92.506468
Haji Zai,1,34.166925,71.59630200000001
Vallah,1,31.633078,74.878288
Jamshedpur,1,22.80657,86.18590999999999
Mandug,1,7.163122,125.574229
Ndodjiga,1,15.624142,-4.048925
Olkhovatka,1,48.25189,38.41282
Pershe Travnya,1,48.378395000000005,37.63155
Agwabi,1,7.487471,9.236722
Abu Najim,1,30.582209000000002,15.407966
Mand district,1,26.115009,62.041340000000005
San Kamphaeng district,1,18.748655,99.167757
Tall Rim,1,36.508759000000005,42.671837
Ngan,1,7.677712,126.088223
Capecastle,1,55.166270999999995,-6.295971
Dulaym,1,33.978611,44.936944
Jussak,1,26.035425,63.080055
Taupadar,1,18.854198999999998,82.73764399999999
Taal,1,13.781568,121.005253
In-Deliman,1,15.868770000000001,1.527654
Ratanpur,1,24.812326000000002,92.906361
Kalta Shakh,1,36.850379,66.138325
Qasreej,1,36.380554,41.822912
Nahkanar,1,19.435234,81.510266
Takora,1,23.696436,87.859999
Prosperidad,1,8.6,125.91666699999999
Fogali,1,12.945422,24.429091
Kardgap,1,29.734167,66.456389
Al-Wind,1,32.627695,44.041367
Laum,1,5.94255,121.02086399999999
Khushamand,1,33.594896999999996,69.216245
Shamalkala,1,42.687878999999995,46.870211
Amiryeh,1,34.880204,38.873422
Nakardei,1,26.954202000000002,84.875034
Maparat,1,7.671049000000001,126.085606
Benyamin,1,32.008313,35.128876
Janay Abdala,1,-0.35604600000000003,42.546057
Chardaghli,1,35.356111,44.311667
China Gai,1,34.856902000000005,71.429936
Iftari,1,36.093461,64.914097
Haqaf,1,32.579693,36.576346
Niono district,1,15.031889000000001,-5.661111
Yola district,1,9.204053,12.495229
El Doce,1,7.448119,-75.308934
Rozkishne,1,48.492472,39.272621
Tumlehaal,1,33.984669,75.020218
Andavit,1,6.978049,124.42442199999999
Pekin,1,32.976209000000004,35.335794
Sanga district,1,9.228794,8.456813
Al-Bawkirah,1,13.168248,43.742406
Gat Agra,1,34.717236,71.461929
Moy,1,54.447125,-6.6931020000000006
Mama Khel,1,32.852807,70.780551
Loiu,1,43.306575,-2.894434
Chittarpur,1,23.574668,85.651084
Aurora,1,41.758165000000005,-88.23919699999999
Umurlu,1,37.069790000000005,44.24157
Mayuge district,1,0.252756,33.550476
Rabhapara,1,26.812511999999998,92.693547
Pantimetla,1,18.114916,81.744415
Dayr Nizam,1,32.002823,35.113728
Alikhil,1,34.643868,69.24468399999999
Yukari Tutek,1,39.456603,43.775649
Kecha,1,35.115735,63.228578000000006
Padre Las Casas,1,-38.770247999999995,-72.586749
Kraw,1,35.70516,43.89928
Chalgari,1,28.95,67.883333
Chyanam,1,27.298058,86.420101
Al-Badiyah Al-Janubiyah,1,29.908825,45.299141
Guram Dato Tola,1,22.84045,84.82029
Poosari Mukku,1,11.684502,75.682626
Chiyabari,1,27.248171999999997,85.93523
Uqlah,1,15.379444,46.900833
Krasnodar,1,45.039266999999995,38.987221000000005
Tekadodha,1,20.388861,81.097718
Beit Sahur,1,31.701906,35.22699
Pandemurga,1,18.860831,80.72144200000001
Achini Bala,1,33.965565000000005,71.469551
Lumasal,1,5.885282,124.849465
Tina,1,11.266584,122.683342
Subaih,1,33.297610999999996,44.081769
Chonrri,1,34.992297,71.419353
Yby Yau,1,-22.970036,-56.54098199999999
Luhayb,1,33.948570000000004,44.915994
Faridabad,1,28.728933,68.15285
Qadim,1,36.370146000000005,66.891581
Nurgaram district,1,34.957957,70.38793000000001
Culemborg,1,51.956108,5.240044999999999
Bakro Banda,1,33.548657,71.10560500000001
Dagupan,1,16.0433,120.333312
Ziaratkai,1,32.600524,69.61514
Athiya,1,34.034290999999996,44.134169
Richland Parish,1,32.419801,-91.763649
Kaunia,1,25.772337,89.424162
Darwazakun,1,36.995653999999995,69.159998
Chhintang,1,26.94,87.2
Sbeitla district,1,35.332015000000006,8.907482
Kumada,1,18.26759,82.435783
La Silla,1,8.353639999999999,-72.54916999999999
Tahrawa,1,36.344086,43.327324
Zahedan district,1,28.958196,60.376118000000005
Khawaja Namusi,1,35.811519,64.706682
Sani,1,15.766197,24.904220000000002
Sang Atesh,1,35.264812,62.999504
Damagun,1,11.678056,11.335278
Zavidovici,1,44.443721999999994,18.145104999999997
Charchor,1,34.419934999999995,72.064369
Kalaroos,1,34.579406,74.320621
Shaausu,1,7.139054,9.076464999999999
Korchi,1,20.713721,80.470201
Bouira,1,36.381655,3.8932160000000002
Kachay,1,29.036655,69.156609
Rata Panyang,1,6.823057,101.34751899999999
Dole,1,5.883677,14.549922
Nankana Sahib,1,31.450781,73.70365100000001
Vessu,1,33.670462,75.127539
Cement,1,35.938474,68.907045
Harunabad,1,28.861110999999998,70.813889
Lumanggang Kingking,1,7.254915,126.156516
Sponi Killay,1,32.9725,70.593889
Lower Dir district,1,34.82925,71.84145
Jibu,1,8.300103,9.978373
Manjakwa,1,10.469539,12.46905
Kamra,1,33.855802000000004,72.394413
Torbung,1,24.429735,93.719394
Pitala,1,19.532021,84.719513
Hemalkasa,1,19.42735,80.57405
Katrasoo,1,33.686303,74.99539399999999
Onelga,1,5.438117,6.623050999999999
Nassoumbou,1,14.409348000000001,-1.5520129999999999
San Basilo,1,17.227866,120.573958
Brownstown,1,53.145717000000005,-6.732301
Naraharinath,1,29.205959999999997,81.504777
Torghar district,1,34.748931,72.834712
Phoukhoune district,1,19.456214000000003,102.42280600000001
Thall,1,33.366979,70.547742
Harran al-Awamid,1,33.443794,36.555637
Korak,1,26.845278000000004,65.732222
Kellar,1,33.673013,74.864302
Kojoli,1,8.573450999999999,12.380184
Sadat,1,30.371206,30.531452
Kalikot district,1,29.208862,81.734942
Taling Chan,1,6.3098410000000005,101.33633
Mullah Khan Sarai,1,32.320237,69.859741
Bradford,1,53.795984,-1.759398
Visakhapatnam district,1,18.189974,82.932406
Kamsuma district,1,0.249167,42.778889
Sarkano district,1,34.79,71.109444
Morghan Kichi,1,31.532528000000003,65.969063
Maguyepyep,1,17.441367,120.763147
Yakir,1,32.149831,35.114631
Enerhodar,1,47.504414000000004,34.609531
Al-Ayyat,1,29.620234000000004,31.259503999999996
Hof Ashkelon regional council,1,31.621438,34.61927
Ban Salae Tolae,1,6.38382,101.494395
Tet Oo Chaung,1,19.015929999999997,93.891012
Vasilyevka,1,47.576412,37.677231
Bagong Silang,1,10.55056,123.23638999999999
Dehrawud district,1,32.640755,65.570785
Qaseimah,1,30.666689,34.368584000000006
Maiyu,1,23.953166,97.921531
Meran,1,34.216831,68.304064
Badigadh,1,28.280642999999998,83.598294
Thallajin,1,35.818056,37.058333000000005
Thane,1,19.218937,72.97788
Dundonald,1,54.593623,-5.806228
Wennappuwa,1,7.349303999999999,79.835277
Mabini district,1,7.282128999999999,125.857401
Gajiram,1,12.486937,13.2086
Baeari,1,30.449666999999998,35.053592
Shomali,1,32.325195,44.918746999999996
Ukunda,1,-4.28336,39.566733
Tajkirgan,1,36.703057,67.708391
Talabaan,1,12.506405,123.380874
Ilovaisk,1,47.925907,38.200459
Seyhan district,1,36.967401,35.258796000000004
Ikenegbu,1,5.493698999999999,7.065978
Madhupur,1,24.684689000000002,90.056158
Sharshunadah,1,23.277835999999997,89.222286
Tuy,1,14.018623999999999,120.728946
Plovidiv,1,42.135408,24.74529
Prokhorivka,1,47.527769,37.671616
Tambura district,1,5.605729,27.471991999999997
Masenar,1,18.761626,81.38255799999999
Tuno,1,8.299322,123.58459199999999
Douekire,1,16.573373,-3.3732889999999998
Reading,1,51.453628,-0.976834
Herne,1,51.536895,7.200914999999999
Hari Chand,1,34.383795,71.806589
Hola,1,-1.4825,40.033333
Rayhanah,1,34.303706,42.067211
Tal Abta,1,35.69,42.548889
Obrikom,1,5.395256,6.668473
Guapi district,1,2.571287,-77.885469
Golo,1,13.176401,23.536787
Sarsini Kotal,1,32.894314,65.56491700000001
Sharikhan,1,36.480385999999996,42.453526000000004
Santa Helena,1,3.385133,-74.04363599999999
Tin Telout,1,16.777594,-3.007623
Arra,1,20.268231,81.49090600000001
Santa Catalina,1,18.343511,120.67704199999999
Nebeur,1,36.299721999999996,8.768333
Grand Forks,1,47.900053,-97.04464899999999
Cartagena,1,10.391049,-75.479426
Senoba,1,37.474477,42.709427000000005
Gudermesskiy,1,43.3486,46.1095
Mukha district,1,13.635472,43.317189
Whakatane,1,-37.957009,176.986756
Bakhshi Pul,1,34.061592,71.58834399999999
Tala Khosato,1,6.516978,101.65249200000001
Butigue,1,17.156221,121.49131799999999
Depla,1,18.758955,80.27574200000001
Roshni-Chu,1,43.083333,45.449904
Chaparhar,1,34.279221,70.36085899999999
Las Calabazas,1,12.666231,-86.08737099999999
Yousufkhil,1,33.89922,68.652413
Umerzai,1,34.234703,71.728027
Balda,1,10.160556,12.742242999999998
Gumda,1,18.924007,81.422404
Al-Ahmul,1,14.181738000000001,43.988298
Kakaran,1,32.064163,66.880641
Kasserine district,1,35.166523,8.833260000000001
Gurzova,1,37.896318,42.507576
Kavathe Mahankal,1,17.008969,74.86533299999999
Nahliel,1,31.973542,35.140431
Enkanyazeni,1,-28.575322999999997,30.561802
Saqawah,1,34.328733,70.206804
Hilongos,1,10.373363000000001,124.749222
Malgir,1,31.750606,64.442613
Pangutaran,1,6.30158,120.583999
Tablat,1,36.412944,3.3094580000000002
Tierradentro,1,7.826449,-75.883894
Egbembiri,1,4.700105000000001,5.967528
Ismail Beg,1,35.746944,44.517222
Kaulayanan,1,8.880206,124.868101
Manjhi Pur,1,28.427221999999997,68.670833
Marfil,1,8.312616,126.003616
Dahr al-Baidar,1,33.809478999999996,35.774471999999996
Maddela,1,16.339782,121.682125
Sikre,1,27.829953999999997,85.370482
Mazivila,1,-24.869493,33.125313
Shaydai,1,34.370945,62.330115
Sumbal,1,34.225807,74.64102199999999
Al-Jamrah,1,13.696667000000001,44.730833000000004
Shabwan,1,15.448272,45.31064
Sibulan,1,6.989019,125.32196599999999
Kundal Shahi,1,34.555471999999995,73.842339
Zaray Khaoray,1,33.436471999999995,70.663302
Dhuliput,1,20.937726,85.089076
Sasa,1,3.150464,24.115268
Behari,1,32.322216999999995,74.38975400000001
Payanur,1,12.105069,75.205834
Djoura,1,16.300194,0.0048259999999999996
Bukal,1,13.755857,121.226651
Binubon,1,13.694464000000002,123.060053
Kari Haider,1,32.21665,70.383326
Talli,1,29.528359000000002,68.134975
Simbahan,1,6.301814,120.583623
Uthal,1,25.805792,66.62311600000001
Pakhanjur,1,20.199012,81.075466
Tungawan,1,7.601144000000001,122.42809799999999
Chah Gardana,1,33.959804,61.382259999999995
Mawpdang,1,25.59228,91.990646
Aktutun,1,37.246584000000006,44.310866
Diduyon,1,16.314876,121.659681
Ginatilan,1,7.050475,124.634024
San Ignacio,1,12.937425,124.11811999999999
Wulle,1,11.499807,11.933653999999999
Gidder,1,28.302296000000002,66.06738399999999
Claver district,1,9.573838,125.732754
Bani Matar district,1,15.136114000000001,44.023181
Baraka,1,-4.130236,29.095201
Mohanpur Misroliya,1,26.225679,85.427192
Aliguay,1,8.745833,123.222222
Bankerohan Sur,1,7.7312389999999995,125.992616
Bulo Gaduud,1,-0.074476,42.572021
Bonifacio,1,41.388039,9.159236
Gaal,1,30.974197999999998,33.032319
Dalan,1,32.806111,67.463889
Gobindapur,1,22.808782,89.246719
Zaventem,1,50.897758,4.478382
Halapitan,1,7.913728999999999,125.313701
Ghaziabad,1,28.668653000000003,77.454897
Khasavyurtovsky district,1,43.25,46.583333
Sunabeda,1,18.73,82.83
Jayrif,1,15.136053,44.297629
Century,1,30.963733,-87.267362
Kabamarg,1,33.649364,75.164547
Anar Bagh,1,31.605988,64.33476
Obiaruku,1,5.838492,6.158714
Chinargai,1,33.510296999999994,70.051889
Kharkrez,1,32.613889,65.81
Kelaniya,1,6.955747,79.923695
Illichivsk,1,46.301667,30.656944
Blat,1,5.856886,125.006194
Rangapara,1,26.818575,92.681141
Pre Ghar,1,32.64215,69.71778
Zelenopillya,1,47.921676,39.486257
Agoudou Manga,1,5.881409,20.909629000000002
Porsam,1,23.937371,84.545807
Virudo,1,5.401898,-77.400533
Ghosar,1,31.555833000000003,70.759722
Bullard,1,32.137933000000004,-95.323685
Jhalakati,1,22.638738,90.20169200000001
Aryob Zazi,1,33.966155,69.806133
Soma,1,39.173291,41.455974
Khanpura,1,34.346911999999996,74.478402
Mutsonge,1,0.576494,29.442199
Qafr district,1,14.306435,44.079295
Alipuaton,1,8.850162,124.83649399999999
Nagaon,1,26.346371,92.684043
Saba Yoi,1,6.619215,100.94790400000001
Aibol,1,23.956762,94.042305
Zard Khak,1,36.731911,70.14395999999999
Katili Manda,1,32.018516,66.975122
Jalabad,1,34.417122,70.44959300000001
Gubdori,1,11.650085,14.104489000000001
Gharibabad,1,26.702338,64.275006
Ashtangoo,1,34.411829,74.539005
Onitsha,1,6.1666669999999995,6.783333
Moltung,1,24.211913,94.104948
Bueba,1,6.040266,101.97750500000001
Shwan,1,35.736771999999995,44.484363
Aulai,1,34.561389,71.426389
Kabumba,1,-1.572625,29.375759999999996
Al-Mashrou,1,32.746059,44.608257
Batikhel,1,32.80358,69.360127
Schwabisch Gmund,1,48.799958000000004,9.804544
Ambawan,1,7.6661850000000005,126.084369
Sade,1,11.356052,10.672901
Abdul Rauf,1,31.641306,65.401251
Kiryat Malakhi,1,31.732119,34.745651
Kasese,1,0.172265,30.085836999999998
Muhanga,1,-1.049373,29.031452
Gajri,1,33.388056,68.32
Hibhib,1,33.784248,44.50972
Latifiya,1,32.982933,44.361595
Cheena,1,32.013014,65.947223
Naga Shabana,1,31.148611,34.241389
Musa Khel Landai Shah,1,34.608160999999996,71.136398
Limburgerhof,1,49.420761,8.390031
Umm al-Fahm,1,32.52021,35.151958
Jekabari,1,25.563479,89.890889
Pigi district,1,7.1819619999999995,32.356095
Kurchaloy,1,43.199829,46.091738
Spin Tangi,1,29.943996000000002,68.097341
Sinoron,1,7.083241,125.600998
Fort Lauderdale,1,26.071231,-80.145668
Garia,1,22.973423,78.656894
Talo Tue Raman,1,6.597899000000001,101.564362
Pole Sowz,1,31.798995,66.36613100000001
Pengadpalli,1,18.798895,80.52466899999999
Beit Awwa,1,31.986836,35.279933
Al-Haswah,1,33.259932,44.117962
Kyona,1,-8.467469,28.899898999999998
Kwatar Mali,1,13.241354999999999,13.788317000000001
Murghcha,1,34.349788000000004,63.140927000000005
Tredici,1,2.111452,45.307651
Adraskan,1,33.644494,62.26785400000001
Jihar,1,34.673553000000005,37.816219
Ganjeipadar,1,18.763323,82.581805
Khuhkaba,1,32.669377000000004,62.16025
Calabanit,1,5.803388,125.22423500000001
Akhegwo,1,25.722564000000002,94.679916
Qalay-i-Zal,1,36.996632,68.434822
Paliparan,1,14.296389000000001,120.99
Kampono,1,34.171831,70.621679
Chhayanath Rara,1,29.508457,82.115092
Kharsha Bandha,1,33.528665000000004,71.067605
Vande Ikya district,1,6.783539,9.069549
Masara,1,7.39035,126.029766
Denver,1,39.758967999999996,-104.876305
Suminao,1,7.351838000000001,125.46723700000001
Gatapar,1,21.39688,80.779629
Maameer,1,26.135451999999997,50.614212
Usti nad Labem,1,50.660562,14.052971
Zaoutar,1,33.322702,35.466446000000005
Zina,1,11.262346,14.965292999999999
Igasan,1,6.088058999999999,121.099223
Udalguri,1,26.746018,92.095943
Tullaiha,1,32.342805,43.326302
Andarano,1,32.113265000000006,66.025561
Bazargan,1,34.165225,69.62860400000001
Chhatarpur,1,24.373364000000002,84.19353000000001
Mohill,1,53.921829,-7.865310000000001
Jayapura,1,-2.533,140.717
Al-Maqatirah,1,13.185451,44.18408
Tarrem,1,18.487408,80.97488100000001
Neve Daniel,1,31.678320000000003,35.143993
Luweero district,1,0.833623,32.499323
Bejur,1,19.429722,80.533889
Gulbahar,1,34.006004,71.53743
Shaykh Zai,1,32.437599,64.47940799999999
Hussaina Raghav,1,25.67921,85.354835
Irique district,1,3.3765400000000003,-73.564049
Shaidu,1,33.974998,72.182312
Orlando,1,28.519601,-81.37679399999999
Akmese,1,37.84135,42.260828000000004
Yasseneme,1,5.921246,20.850245
Hollywood,1,54.623324,-5.813171
Molokai,1,1.64063,26.419389000000002
Cabiguan,1,12.933598,123.683153
Himagtocon,1,13.7335,123.51688
Dharwad,1,15.458971,75.007855
Kishanganj district,1,26.307796999999997,87.778699
Nurmati,1,18.10211,82.476399
Alaqroth,1,13.515,44.051667
Ezuz,1,30.792205,34.472404
Gawal Ismailzai,1,31.348621,69.452731
Chinsurah,1,22.891893,88.396714
Yawan district,1,37.528069,70.380204
Alahan,1,36.33359,36.198536
Mahalla Abu Ali,1,30.968777000000003,31.170672999999997
Sheikh Barrow,1,3.3790419999999997,41.414518
Saint Julien du Poy,1,43.758824,2.0919689999999997
Barmal,1,32.775414000000005,69.529255
Anole,1,1.639161,44.526451
Bolotne,1,48.605724,39.591491999999995
Duarmara,1,27.491515999999997,95.730806
Bang Lang,1,6.195329,101.301556
Cho Kueyae,1,6.681602000000001,101.584113
Mandem,1,19.060921,80.69233100000001
Surgut,1,61.25,73.43333299999999
Aga,1,30.941732000000002,31.293508000000003
Rabatak,1,33.411157,66.221964
Rumangay,1,16.678335999999998,121.6614
Lower Munda,1,33.558945,75.208671
Balabac,1,7.984833999999999,117.06325600000001
Nwajurko,1,10.880887,12.503084
Kashung,1,24.559343,94.38721600000001
Qara Khwal,1,36.067896999999995,65.649836
Pileng Nua,1,6.247492,101.861189
Yaftal-e-Payan,1,36.837055,70.280571
Bacolod,1,12.349039,123.571724
Yenikopru,1,37.719912,44.049962
Miguel Pereira,1,-22.461847,-43.482415
Echarate district,1,-12.73574,-72.614288
Qamarudin Karez,1,31.657428000000003,68.404809
Chahawi,1,22.036199,98.13385600000001
Chittoor,1,13.206952,79.098569
Jagun,1,27.361859000000003,95.95676999999999
Inayat Qala,1,34.751019,71.45967900000001
Taman Chai Leng,1,5.385280000000001,100.392677
Kuma,1,13.959507,26.020535
Ban Chomphu,1,6.729562,101.096231
Puli Hisar district,1,35.617699,69.468254
Sundumbili,1,-29.134746999999997,31.398471
Malibatuan,1,7.308063000000001,125.147324
El Caraqueno,1,3.199879,-76.217254
Abiam Koya,1,7.350318,8.750944
Bhumma,1,29.262958,77.938764
Chapathai,1,34.264978,62.726649
Bidur,1,27.895305,85.158407
Jhoti Sahi,1,20.165435000000002,85.02334599999999
Fateh Abad,1,34.357464,70.226135
Giade,1,11.390135,10.199511
Ohanaeze Ndigbo,1,6.444119000000001,7.502617
Mogadishu district,1,1.991702,45.257345
Senzen,1,33.839956,75.001181
Ambresso,1,1.151373,43.995256
Rajlovac,1,43.878321,18.314335
Arqain,1,15.545556,45.3925
Ain al-Jahash,1,34.090559999999996,44.34278
Delli Abbas,1,34.069953000000005,44.860306
Pilibhit district,1,28.58349,80.008775
Tripalpur,1,22.130023,88.499993
Ar Rusum,1,31.250833,34.175
Mutimbuzi,1,-3.2859309999999997,29.323806
Nachou Kwak Siphai,1,24.605898999999997,93.774547
Barnala,1,30.371478999999997,75.547699
Panaca,1,7.100174000000001,125.11673200000001
Ceel Dhere,1,5.369848,46.191212
Kharirdan,1,36.207593,43.19765
Towrgondi,1,35.253386,62.28025699999999
Kaki,1,34.276971,72.145787
Ain Issa,1,36.38588,38.863895
Tagas,1,12.856755,123.89475300000001
Yei district,1,4.095271,30.677505
Cagamutan Sur,1,10.789048,122.590448
Aqso,1,35.986887,65.852964
Shabramant district,1,29.929591,31.185928000000004
Hollviken,1,55.425,12.966667
Patgaon,1,26.568191,90.218604
Bir Beda,1,30.392788,34.489788
Machilipatnam,1,16.190545999999998,81.136154
Humhama,1,34.014131,74.771743
Nabordo,1,10.221944,9.398889
Trento district,1,8.05,126.066667
Awpashak,1,31.845619,64.655811
Bawalai,1,34.398515,70.274084
Dogon Daji,1,9.433333,8.35
Jarqodak,1,36.896969,65.66585699999999
Saint-Juery,1,43.949268,2.211335
Kondre Gram Panchayat,1,18.391134,81.659273
Agartala,1,23.846494,91.274241
Zolfiqar,1,35.206262,61.61164599999999
Gulnageisa,1,13.040051,22.375929
Kan-Dayok,1,5.974901,121.03351
Champaign,1,40.087687,-88.246841
Afang,1,9.466667,8.683333
Sehnde,1,52.317192,9.967277000000001
Avnei Hefetz,1,32.284628000000005,35.074551
Yaprakli,1,38.294284999999995,39.696852
Haifa,1,32.77959,34.991175
Mifa,1,10.869205000000001,12.847621
Topland,1,6.471495,124.93637199999999
Mandal Manogay,1,34.744167,71.33833299999999
Al-Muaibidi,1,34.703195,43.777714
Sadar,1,23.052229,89.886569
Lashkar Gah district,1,31.587415000000004,64.373355
Khadraniyah,1,35.610634000000005,43.24892
Waghaz,1,33.406374,68.295938
Hatimiyah,1,34.17223,44.444434
Kilembe,1,0.204789,30.013628999999998
Zheleznodorozhny,1,55.748468,37.998936
Tanyong,1,6.296530000000001,101.729097
Al-Jamhaliyah,1,13.411003,43.627373999999996
Kwarsi,1,28.213786,77.780252
Bhoirob Chowdhury,1,22.84998,91.39115600000001
Chowrasta,1,27.058040000000002,88.264273
Panbari,1,26.981987,93.88331600000001
Tinoc,1,16.703499,120.974849
Peremabiri,1,4.647382,6.075043
Chutte,1,23.830447,85.697691
Awallan,1,17.95476,121.927803
Melh,1,35.571859,44.254020000000004
Khowaja Gogerdak,1,36.662960999999996,66.01194
Savsat district,1,41.252757,42.354671999999994
Bagua,1,7.209594,124.24196599999999
Mattini,1,12.071872,75.707892
Koya,1,4.60377,14.526287
Tilden Fulani,1,10.03715,8.993774
Beruwala,1,6.466131,79.982697
Ozalp district,1,38.724369,44.031856
Dalingaoen,1,7.090853,124.657999
Portland,1,45.533293,-122.65353
Laportuna,1,8.266667,124.983333
Suveren,1,38.744954,40.382582
Burewala,1,30.155472999999997,72.681427
Seni,1,29.673863,68.715498
Badan,1,34.811513,71.451064
Okpaya,1,7.9673929999999995,8.054414
Dasht Khadan,1,26.149307999999998,63.040462
Goth Shahpur,1,28.465753999999997,67.294678
Jilam,1,34.166004,43.905515
Musienene,1,0.012456,29.258121000000003
Bekar,1,28.86935,69.37845
Adam Kala,1,31.829949,64.56810899999999
Kara,1,5.8851949999999995,6.725992999999999
Ghariabad,1,28.190833,65.981944
Tomado,1,7.188878,124.631588
Banbridge,1,54.356102,-6.276561
Manmao,1,27.245379999999997,95.91894599999999
Alayao,1,14.273975,122.597398
Malire,1,7.288355999999999,125.110374
Bonners Ferry,1,48.684131,-116.316826
Ahoada,1,5.083365000000001,6.64999
Tangi Kajran,1,33.243044,65.46385699999999
Chahi,1,36.916325,66.305929
Gurvak,1,37.56837,44.287501
Dimge,1,11.924000000000001,13.598653
Maranda,1,-1.2677040000000002,120.576326
Karsing,1,19.437492000000002,81.654191
Mamove,1,0.50103,29.454194
H Mongjang,1,24.303875,94.264573
Al-Hajjaj,1,34.834415,43.515133
Tlul Nasser,1,35.909575,43.316606
Suq al-Khamis,1,32.529121,13.219323000000001
Bangahan,1,7.6512899999999995,124.824638
Goram,1,12.881199,13.220182999999999
Ocosingo district,1,16.516343,-91.163625
Tubaon,1,7.49596,125.96415800000001
Dancalan,1,9.982494,122.736874
Hirapur,1,23.661005,86.936746
Parian,1,14.214737,121.14988600000001
Fino,1,3.349728,41.398462
Todhur,1,19.853635,80.63524100000001
Zove,1,-19.232252,34.860291
Hiangtam,1,24.032926999999997,93.569967
Kitevya,1,-0.791773,29.045993
Hasbaglar,1,39.191602,40.372378999999995
Diamyun,1,8.239825999999999,124.370663
Yairipok Bishnunaha,1,24.644924,93.99929
Wom,1,33.373844,69.761238
Buthidaung district,1,20.869510000000002,92.527221
Abbas Khel,1,33.458982,70.99204399999999
Tama,1,-0.69609,29.017711
Jub al-Barazi,1,36.445278,37.627221999999996
Kapiysk,1,42.822856,47.660307
Komdi,1,10.83642,12.7705
Chingarel,1,24.782435999999997,93.964433
Thajiwara Achabal,1,33.689485999999995,75.219677
Kilmacrennan,1,55.029987,-7.777089
Satdobato,1,28.280589000000003,82.665966
Gabil,1,25.702566,90.446339
Kochi,1,9.930648,76.26692800000001
Boko,1,25.977805,91.235662
Sanghar,1,26.044457,68.954048
Matombo,1,0.729971,29.553772
Eleskirt district,1,39.799948,42.6768
Dusongyo,1,6.142207,101.650475
Ailam,1,34.425637,72.001301
Satiana,1,31.201796999999996,73.170047
Qazaq,1,35.663090000000004,65.099075
Delina,1,34.219335,74.418534
Durankaya,1,37.558904999999996,43.612458000000004
Saa Qala,1,33.814226,68.331613
Poryoh,1,6.385287,101.701136
Biabanak,1,31.610308000000003,64.960533
Guamalito,1,6.965771000000001,-71.453023
Tadon,1,12.752498,123.933722
Rishon Lezion,1,31.970540999999997,34.791725
Ubay,1,8.063064,122.573021
Bhagwanpur,1,27.721846000000003,82.88010899999999
Zubayr district,1,30.374143,47.262768
Dumlan,1,7.427053,125.88231699999999
Wentworth,1,-29.926938,30.996278000000004
Goldad Khelo,1,33.436955,68.978436
Dumayr,1,33.6432,36.690445000000004
Kiryat Yam,1,32.849467,35.069003
Mama,1,35.691268,43.925109
Novomykhaylivka,1,47.854771,37.484367
Pidsandawan,1,6.928128,124.53622299999999
Lora Chowk,1,33.992683,73.061821
Koh Sathon,1,6.251580000000001,101.999135
Thathan Bujurg,1,25.749576,85.24249
Ban Buere,1,6.525623,101.68844
Matiranga,1,23.040799,91.873302
Datu Saudi Amputuan district,1,6.926258,124.41501399999999
Kamarpali,1,18.543452,82.223013
Al-Muzahimiyah,1,24.464374,46.266591
Ar-Rayn,1,23.540869,45.508899
Jabal Tawliq,1,16.883873,42.562349
